product_id,product_name,brand,category,price,sku,supplier_id
324,Hanes Bath Towel Set,Hanes,Home & Kitchen,52.72,BE5407K5,136
325,Sony Moisturizing Lotion,Sony,Health & Beauty,45.17,L91F4X2B,77
326,KitchenAid Wireless Headphones,KitchenAid,Electronics,150.21,JZP97BMZ,249
327,LG 12-Speed Blender,LG,Home & Kitchen,256.83,5ED5GGSJ,300
328,IKEA Whole Milk 1 Gallon,IKEA,Grocery,10.99,UOC1Y5AY,63
329,Pepsi 12-Speed Blender,Pepsi,Home & Kitchen,254.35,FC3XQ8VA,23
330,Loreal Fashion Doll,Loreal,Toys,39.24,008UHBXL,29
331,Great Value Fashion Doll,Great Value,Toys,18.33,JI1OAHNO,79
332,"Mattel Laptop 15""",Mattel,Electronics,1221.54,076VMDNH,229
333,LG Bath Towel Set,LG,Home & Kitchen,177.66,P13WPPBM,238
334,KitchenAid Classic Board Game,KitchenAid,Toys,93.76,SXDQC2K9,154
335,Kelloggs Cereal Box 18oz,Kelloggs,Grocery,6.61,BCBDPDXU,130
336,Maybelline Men's Crew Socks 10-Pack,Maybelline,Clothing,156.04,A0Q24BOZ,161
337,Hasbro Moisturizing Lotion,Hasbro,Health & Beauty,33.07,J85GG0V5,55
338,Adidas 12-Speed Blender,Adidas,Home & Kitchen,21.64,EGRY58VR,185
339,Old Navy 1000-Piece Puzzle,Old Navy,Toys,17.89,EG3ZGARF,124
340,Adidas Non-Stick Cookware Set,Adidas,Home & Kitchen,44.11,1FPE60QR,11
341,IKEA Non-Stick Cookware Set,IKEA,Home & Kitchen,76.37,U4BAWZ94,297
342,Adidas Fluoride Toothpaste,Adidas,Health & Beauty,6.67,OS0765IC,10
343,IKEA Bath Towel Set,IKEA,Home & Kitchen,174.91,JX6EWXQP,83
344,Levis Running Shoes,Levis,Clothing,75.33,IH6MV4XE,151
345,Old Navy Fashion Doll,Old Navy,Toys,84.98,Y0224WK0,248
346,Nike 12-Pack Soda,Nike,Grocery,3.97,R27RIU9M,134
347,Nike Women's Slim Jeans,Nike,Clothing,167.31,6BCPWEIJ,175
348,Apple Cotton T-Shirt,Apple,Clothing,180.3,45VDB828,57
349,"Loreal 55"" 4K Smart TV",Loreal,Electronics,1253.05,BDW56FKP,260
350,Coca-Cola Non-Stick Cookware Set,Coca-Cola,Home & Kitchen,201.19,ME4PO1I3,175
351,Kelloggs Women's Slim Jeans,Kelloggs,Clothing,26.19,N1MXF1PI,220
352,Procter & Gamble Upright Vacuum,Procter & Gamble,Home & Kitchen,286.52,SY7P1ZSC,174
353,Old Navy Women's Slim Jeans,Old Navy,Clothing,92.47,OB7FU992,267
354,Procter & Gamble Running Shoes,Procter & Gamble,Clothing,178.3,Z5ZLM36V,76
355,Old Navy Fashion Doll,Old Navy,Toys,67.95,5WWPM3X1,155
356,Apple Smartphone 128GB,Apple,Electronics,645.99,Z5STHSLM,82
357,Samsung Smartphone 128GB,Samsung,Electronics,437.88,109DCNWM,25
358,Coca-Cola Fashion Doll,Coca-Cola,Toys,36.82,0Q929U6W,274
359,KitchenAid Fluoride Toothpaste,KitchenAid,Health & Beauty,18.46,Y3UFN0DS,99
360,Hasbro Men's Crew Socks 10-Pack,Hasbro,Clothing,37.85,PODPEHCY,207
361,Adidas Moisturizing Lotion,Adidas,Health & Beauty,44.24,VW9Y80PF,259
362,LG Cereal Box 18oz,LG,Grocery,3.46,Z5EHR07N,61
363,Procter & Gamble Daily Shampoo 12oz,Procter & Gamble,Health & Beauty,10.44,UBFN9KR2,73
364,Procter & Gamble Daily Shampoo 12oz,Procter & Gamble,Health & Beauty,47.16,KKG0ATCB,247
365,Mattel Moisturizing Lotion,Mattel,Health & Beauty,45.51,2RZV1SQQ,230
366,Sony Whole Milk 1 Gallon,Sony,Grocery,16.2,XOIOT860,46
367,Samsung Sliced Bread 20oz,Samsung,Grocery,11.66,EUGWUBUG,244
368,Samsung Daily Shampoo 12oz,Samsung,Health & Beauty,34.62,T8JH34UD,274
369,Sony Moisturizing Lotion,Sony,Health & Beauty,31.5,R7MGATND,51
370,Nike Fluoride Toothpaste,Nike,Health & Beauty,11.48,JDLOGWLA,30
371,Old Navy Men's Crew Socks 10-Pack,Old Navy,Clothing,70.81,OLN3EH1V,253
372,Kelloggs Moisturizing Lotion,Kelloggs,Health & Beauty,47.72,JLTCBW6A,284
373,Coca-Cola Matte Lipstick,Coca-Cola,Health & Beauty,39.33,XEUQ4S2F,277
374,KitchenAid Cereal Box 18oz,KitchenAid,Grocery,19.27,TB38WXGC,247
375,Loreal Cotton T-Shirt,Loreal,Clothing,169.5,NMWVSB0U,154
376,"Old Navy 55"" 4K Smart TV",Old Navy,Electronics,1262.7,095HS258,134
377,Hasbro 1000-Piece Puzzle,Hasbro,Toys,32.13,9MQVAYXA,244
378,Samsung Wireless Headphones,Samsung,Electronics,678.43,6Z1T2XCB,228
379,Coca-Cola 1000-Piece Puzzle,Coca-Cola,Toys,97.48,NVN439EN,99
380,Samsung Non-Stick Cookware Set,Samsung,Home & Kitchen,228.08,1YZG3W3H,253
381,Apple Cotton T-Shirt,Apple,Clothing,103.64,ZVA9WDJS,88
382,Levis Matte Lipstick,Levis,Health & Beauty,7.94,ECJUIS2G,12
383,Adidas 1000-Piece Puzzle,Adidas,Toys,71.26,5APYX4L4,209
384,Coca-Cola Running Shoes,Coca-Cola,Clothing,104.16,SBZB7TLO,172
385,"IKEA 55"" 4K Smart TV",IKEA,Electronics,1486.37,IY87HLCW,15
386,Procter & Gamble 12-Speed Blender,Procter & Gamble,Home & Kitchen,185.91,WMJDIMBM,122
387,"Loreal Laptop 15""",Loreal,Electronics,1169.74,WUDCBL4C,66
388,"Hasbro 55"" 4K Smart TV",Hasbro,Electronics,522.06,WCYUKND1,120
389,Loreal Daily Shampoo 12oz,Loreal,Health & Beauty,25.4,QPWDXYAS,99
390,"Coca-Cola 55"" 4K Smart TV",Coca-Cola,Electronics,933.25,C2GUWJP0,228
391,KitchenAid 12-Pack Soda,KitchenAid,Grocery,16.14,CLP81L51,76
392,Mattel Bath Towel Set,Mattel,Home & Kitchen,101.5,8SXFI3UB,177
393,Levis 12-Pack Soda,Levis,Grocery,15.92,MYZ9VLU8,154
394,Sony Non-Stick Cookware Set,Sony,Home & Kitchen,49.36,56R7WYQH,247
395,Sony Fashion Doll,Sony,Toys,28.48,G9NCBEKG,300
396,Apple Men's Crew Socks 10-Pack,Apple,Clothing,47.83,KHJG4IHG,135
397,Samsung Wireless Headphones,Samsung,Electronics,630.49,2D7KI3X7,223
398,Great Value Action Figure Set,Great Value,Toys,23.0,72GNNV9I,24
399,IKEA Matte Lipstick,IKEA,Health & Beauty,43.45,KFIWKESV,251
400,Great Value Cereal Box 18oz,Great Value,Grocery,16.03,WGN51NSG,192
401,LG Moisturizing Lotion,LG,Health & Beauty,26.32,UW2XH6QI,112
402,Procter & Gamble Running Shoes,Procter & Gamble,Clothing,118.56,7NTEDQMV,239
403,Loreal Fluoride Toothpaste,Loreal,Health & Beauty,24.17,QO2LNGIX,184
404,"Mattel 55"" 4K Smart TV",Mattel,Electronics,1200.22,7DCBHHLK,141
405,Loreal 12-Pack Soda,Loreal,Grocery,19.97,106AK32O,208
406,Samsung Moisturizing Lotion,Samsung,Health & Beauty,34.43,985I0HIV,283
407,Hasbro Bath Towel Set,Hasbro,Home & Kitchen,241.74,LG1ZHQUN,296
408,Mattel Whole Milk 1 Gallon,Mattel,Grocery,10.5,XMIP11YK,12
409,Apple Matte Lipstick,Apple,Health & Beauty,11.92,8LWVV59H,201
410,"Adidas Laptop 15""",Adidas,Electronics,363.67,DUQ6DDTB,251
411,Nike Wireless Headphones,Nike,Electronics,197.29,8KIXCCSG,211
412,Nike 12-Speed Blender,Nike,Home & Kitchen,56.16,P0O6H5L3,244
413,Loreal Sliced Bread 20oz,Loreal,Grocery,12.16,SYJAFCO3,270
414,IKEA Running Shoes,IKEA,Clothing,97.44,U0K5QZZK,90
415,KitchenAid Non-Stick Cookware Set,KitchenAid,Home & Kitchen,271.99,0Q6GUO8I,81
416,Adidas Cotton T-Shirt,Adidas,Clothing,136.66,C066O1EN,54
417,Sony Moisturizing Lotion,Sony,Health & Beauty,25.29,JSQCZ0N0,100
418,Apple 12-Speed Blender,Apple,Home & Kitchen,90.17,ZEYQQCXZ,225
419,LG Sliced Bread 20oz,LG,Grocery,16.99,GADKTOC1,140
420,Hasbro Sliced Bread 20oz,Hasbro,Grocery,4.38,Z6TPBWSX,53
421,Mattel Upright Vacuum,Mattel,Home & Kitchen,34.68,A117NIDP,8
422,Levis Men's Crew Socks 10-Pack,Levis,Clothing,51.91,523GGODL,288
423,Levis Classic Board Game,Levis,Toys,94.09,OPIDLAXA,109
424,KitchenAid 12-Speed Blender,KitchenAid,Home & Kitchen,204.23,KWB5O1R9,275
425,Nike Fluoride Toothpaste,Nike,Health & Beauty,48.16,V9ZY9YLW,163
426,LG Action Figure Set,LG,Toys,40.16,VVNXIV9I,64
427,KitchenAid Running Shoes,KitchenAid,Clothing,153.88,WCNKFHB7,228
428,Sony Classic Board Game,Sony,Toys,35.03,X1S9XKA4,170
429,KitchenAid Women's Slim Jeans,KitchenAid,Clothing,112.47,6XIYZVNL,227
430,Samsung Action Figure Set,Samsung,Toys,88.29,CGWFHDV3,105
431,Kelloggs Whole Milk 1 Gallon,Kelloggs,Grocery,9.1,QFHPVKU8,104
432,LG Men's Crew Socks 10-Pack,LG,Clothing,190.69,MNQPVPF8,247
433,"Old Navy Laptop 15""",Old Navy,Electronics,1295.66,17VF0JQQ,193
434,Loreal Moisturizing Lotion,Loreal,Health & Beauty,8.24,EQFGAS0R,213
435,Pepsi Upright Vacuum,Pepsi,Home & Kitchen,157.07,XVOB7NUG,224
436,Pepsi Running Shoes,Pepsi,Clothing,130.65,NCNPIR7N,15
437,Hanes 1000-Piece Puzzle,Hanes,Toys,64.49,7FIUXFED,197
438,IKEA 12-Speed Blender,IKEA,Home & Kitchen,165.19,GP3JK8XN,158
439,Procter & Gamble Action Figure Set,Procter & Gamble,Toys,19.83,U23JH0ZA,87
440,Samsung 12-Speed Blender,Samsung,Home & Kitchen,39.56,ZSX0GNZH,94
441,Coca-Cola Moisturizing Lotion,Coca-Cola,Health & Beauty,30.52,HH03G95P,56
442,Nike Action Figure Set,Nike,Toys,36.38,NJMVRYDC,4
443,IKEA Action Figure Set,IKEA,Toys,18.72,SAV917RM,220
444,Pepsi Cotton T-Shirt,Pepsi,Clothing,199.89,37XNCMLD,234
445,Old Navy Classic Board Game,Old Navy,Toys,12.31,ET81IQY5,264
446,Levis 12-Speed Blender,Levis,Home & Kitchen,296.13,83AMB3LP,249
447,Loreal 12-Speed Blender,Loreal,Home & Kitchen,117.53,77RXZDNV,74
448,IKEA Daily Shampoo 12oz,IKEA,Health & Beauty,10.75,2KYT5GQE,277
449,KitchenAid 12-Pack Soda,KitchenAid,Grocery,4.24,7ZD9B7LN,144
450,Maybelline Cereal Box 18oz,Maybelline,Grocery,19.08,YX7WR2LI,295
451,Great Value Fluoride Toothpaste,Great Value,Health & Beauty,21.97,Z0NXU43I,60
452,Great Value Men's Crew Socks 10-Pack,Great Value,Clothing,26.94,070EN48U,1
453,Apple Women's Slim Jeans,Apple,Clothing,170.95,9LNY2SVH,203
454,"Adidas Laptop 15""",Adidas,Electronics,542.3,3KHYFK04,18
455,Sony Fluoride Toothpaste,Sony,Health & Beauty,27.61,YJ4UWHK8,31
456,Hanes Women's Slim Jeans,Hanes,Clothing,171.13,7I07140K,82
457,"Adidas Laptop 15""",Adidas,Electronics,572.37,Y91OTKZH,281
458,Coca-Cola Non-Stick Cookware Set,Coca-Cola,Home & Kitchen,110.56,25B7KXUP,248
459,Hanes Women's Slim Jeans,Hanes,Clothing,51.45,00A0UY9F,219
460,Nike Action Figure Set,Nike,Toys,18.64,9GB9XV8W,207
461,Apple Whole Milk 1 Gallon,Apple,Grocery,5.58,RY8XNY2X,238
462,Old Navy 1000-Piece Puzzle,Old Navy,Toys,66.91,QAEEX6IV,294
463,Maybelline 12-Speed Blender,Maybelline,Home & Kitchen,242.42,GRXPUDC6,276
464,Old Navy Whole Milk 1 Gallon,Old Navy,Grocery,8.48,32TC4T3X,107
465,Coca-Cola Classic Board Game,Coca-Cola,Toys,87.58,ZAQLBUXD,132
466,"Great Value 55"" 4K Smart TV",Great Value,Electronics,808.61,NTP8AK8S,151
467,Adidas Fashion Doll,Adidas,Toys,22.59,RL69VSYX,23
468,Apple 12-Pack Soda,Apple,Grocery,3.69,4HETVJ0P,282
469,Maybelline Running Shoes,Maybelline,Clothing,133.46,FQ8Y7FHW,138
470,Levis 1000-Piece Puzzle,Levis,Toys,60.73,XSF3L2N8,127
471,"Maybelline 55"" 4K Smart TV",Maybelline,Electronics,844.06,YOLD62F2,141
472,"Coca-Cola Laptop 15""",Coca-Cola,Electronics,1471.28,I82ES5V3,49
473,Pepsi Fluoride Toothpaste,Pepsi,Health & Beauty,29.82,V6G8OM08,273
474,Loreal Moisturizing Lotion,Loreal,Health & Beauty,26.46,EASFEN0B,190
475,KitchenAid Fashion Doll,KitchenAid,Toys,73.61,G92SJP75,118
476,Great Value Cotton T-Shirt,Great Value,Clothing,87.24,LDC08FC0,284
477,Samsung Upright Vacuum,Samsung,Home & Kitchen,209.57,7ERYYTEA,98
478,Samsung Fashion Doll,Samsung,Toys,73.23,0I0835TV,230
479,Kelloggs 12-Pack Soda,Kelloggs,Grocery,4.32,NEMBRG8M,128
480,Coca-Cola Fluoride Toothpaste,Coca-Cola,Health & Beauty,18.46,KH0UHK7X,19
481,Loreal Upright Vacuum,Loreal,Home & Kitchen,36.1,AQKDM0OA,221
482,Levis 12-Speed Blender,Levis,Home & Kitchen,168.15,6O6A1JQN,187
483,Nike Bath Towel Set,Nike,Home & Kitchen,50.43,P4FMPM5H,98
484,Apple Women's Slim Jeans,Apple,Clothing,84.96,06FHRXJP,282
485,Hanes Bath Towel Set,Hanes,Home & Kitchen,230.31,2O003E82,65
486,Pepsi Whole Milk 1 Gallon,Pepsi,Grocery,15.58,IYM90PKR,220
487,Loreal 12-Pack Soda,Loreal,Grocery,14.86,GKEJZXPR,53
488,Kelloggs Classic Board Game,Kelloggs,Toys,26.98,4WFEOJGF,10
489,Levis Daily Shampoo 12oz,Levis,Health & Beauty,43.9,NSZ9HPCP,27
490,Coca-Cola Cotton T-Shirt,Coca-Cola,Clothing,79.08,7ZI6GAXL,147
491,Maybelline 12-Speed Blender,Maybelline,Home & Kitchen,140.65,JRMEYY1E,185
492,Pepsi 1000-Piece Puzzle,Pepsi,Toys,31.44,JVDDWVB8,98
493,Hasbro Whole Milk 1 Gallon,Hasbro,Grocery,2.42,TM09HZBG,282
494,Maybelline 1000-Piece Puzzle,Maybelline,Toys,90.54,QZ6CP7SA,141
495,Hanes 1000-Piece Puzzle,Hanes,Toys,14.09,U2Y0OY58,85
496,Kelloggs Upright Vacuum,Kelloggs,Home & Kitchen,177.5,OVHAUVA7,263
497,Kelloggs Bath Towel Set,Kelloggs,Home & Kitchen,104.95,HZTGBIBF,143
498,Maybelline Whole Milk 1 Gallon,Maybelline,Grocery,13.21,I3TAMVNC,282
499,Hanes Running Shoes,Hanes,Clothing,180.68,K9WAM0KJ,9
500,IKEA Daily Shampoo 12oz,IKEA,Health & Beauty,37.52,Y8JWVHPL,105
501,Old Navy Matte Lipstick,Old Navy,Health & Beauty,25.07,0PFRRQ3G,292
502,Nike Bath Towel Set,Nike,Home & Kitchen,25.89,FGOVCCI6,207
503,Kelloggs Wireless Headphones,Kelloggs,Electronics,1117.47,3VNA31XB,128
504,Maybelline Wireless Headphones,Maybelline,Electronics,1414.04,V2A2T34D,72
505,IKEA Upright Vacuum,IKEA,Home & Kitchen,248.33,LRITJTAB,279
506,Coca-Cola Running Shoes,Coca-Cola,Clothing,36.95,6APFXI5N,58
507,Nike 12-Speed Blender,Nike,Home & Kitchen,82.87,8KCMM7DB,78
508,Procter & Gamble Sliced Bread 20oz,Procter & Gamble,Grocery,12.39,YFYK3MD6,189
509,Great Value Men's Crew Socks 10-Pack,Great Value,Clothing,173.73,92FFQ293,58
510,Procter & Gamble Fluoride Toothpaste,Procter & Gamble,Health & Beauty,11.51,LE1MRR9V,171
511,KitchenAid Cereal Box 18oz,KitchenAid,Grocery,8.95,RTT3NUPU,113
512,Great Value Classic Board Game,Great Value,Toys,42.55,H4NRED6M,72
513,Hasbro Women's Slim Jeans,Hasbro,Clothing,168.7,T7PHI0EZ,74
514,Samsung Upright Vacuum,Samsung,Home & Kitchen,124.07,ZXC45BNC,40
515,"IKEA Laptop 15""",IKEA,Electronics,309.6,G00ZKOM2,7
516,Coca-Cola Women's Slim Jeans,Coca-Cola,Clothing,21.4,XVGFOP8Q,133
517,Kelloggs Fluoride Toothpaste,Kelloggs,Health & Beauty,36.92,PF9S9EHW,113
518,Nike 12-Speed Blender,Nike,Home & Kitchen,248.64,QLX3F2XH,56
519,Great Value Smartphone 128GB,Great Value,Electronics,944.47,4BKTCV1L,283
520,Apple 12-Pack Soda,Apple,Grocery,6.11,9UU2BL7A,183
521,Old Navy Women's Slim Jeans,Old Navy,Clothing,69.75,OMEYL6SS,77
522,"IKEA Laptop 15""",IKEA,Electronics,767.73,5BFYCW8I,111
523,Hanes Classic Board Game,Hanes,Toys,99.41,S9VS1QEK,221
524,Old Navy Wireless Headphones,Old Navy,Electronics,392.35,VCFWR2F5,281
525,"LG 55"" 4K Smart TV",LG,Electronics,736.73,GKCUMCZQ,243
526,Hasbro Women's Slim Jeans,Hasbro,Clothing,188.57,8RNKOWYP,263
527,Sony Fluoride Toothpaste,Sony,Health & Beauty,8.76,OQ59B9C2,288
528,"Hanes 55"" 4K Smart TV",Hanes,Electronics,506.92,FOCNQDQX,239
529,Great Value Wireless Headphones,Great Value,Electronics,1124.49,771HLL9R,244
530,"Maybelline Laptop 15""",Maybelline,Electronics,153.6,FQXLBVN7,186
531,LG Non-Stick Cookware Set,LG,Home & Kitchen,35.14,58YJWDCO,153
532,Hasbro Fashion Doll,Hasbro,Toys,57.23,YJ3D6M1F,179
533,LG Upright Vacuum,LG,Home & Kitchen,169.94,28P6U3U6,102
534,IKEA Wireless Headphones,IKEA,Electronics,553.23,9700LFQF,163
535,Procter & Gamble Smartphone 128GB,Procter & Gamble,Electronics,828.97,AQ3EQ8DH,97
536,Adidas Non-Stick Cookware Set,Adidas,Home & Kitchen,188.26,HHGY8NNK,158
537,Coca-Cola Moisturizing Lotion,Coca-Cola,Health & Beauty,34.2,QOMTS1EG,220
538,Nike Women's Slim Jeans,Nike,Clothing,113.12,N4YPKW74,45
539,"Great Value 55"" 4K Smart TV",Great Value,Electronics,962.76,OR17DPUB,149
540,Levis Non-Stick Cookware Set,Levis,Home & Kitchen,237.53,TE48M2Q6,203
541,Pepsi Wireless Headphones,Pepsi,Electronics,810.59,JXL66YA6,17
542,Samsung Wireless Headphones,Samsung,Electronics,1206.71,4S0LGUPU,201
543,Loreal Cereal Box 18oz,Loreal,Grocery,16.74,2UEW9G6S,224
544,Coca-Cola 12-Pack Soda,Coca-Cola,Grocery,10.58,W24WJT8H,48
545,"Procter & Gamble 55"" 4K Smart TV",Procter & Gamble,Electronics,980.45,VBZ7CN0E,233
546,Pepsi Classic Board Game,Pepsi,Toys,31.57,6KTI221X,141
547,"Hanes 55"" 4K Smart TV",Hanes,Electronics,993.74,UDQVDK6D,254
548,Levis Running Shoes,Levis,Clothing,29.13,2ORWHP6W,231
549,Nike Sliced Bread 20oz,Nike,Grocery,1.19,GUVB99RW,280
550,Nike Smartphone 128GB,Nike,Electronics,1397.22,GBASF5EH,168
551,KitchenAid Whole Milk 1 Gallon,KitchenAid,Grocery,14.83,7JR8MTK0,254
552,Kelloggs Upright Vacuum,Kelloggs,Home & Kitchen,278.26,JH4Z8D2V,85
553,LG Cereal Box 18oz,LG,Grocery,17.77,P03WVPUN,33
554,Nike 12-Speed Blender,Nike,Home & Kitchen,288.27,JOV58TOE,166
555,Nike Bath Towel Set,Nike,Home & Kitchen,88.69,HNFLAYZH,291
556,KitchenAid Men's Crew Socks 10-Pack,KitchenAid,Clothing,83.26,VSDKV54C,216
557,Procter & Gamble 1000-Piece Puzzle,Procter & Gamble,Toys,83.21,HBRBJEQV,197
558,IKEA Whole Milk 1 Gallon,IKEA,Grocery,6.42,X496K4O6,271
559,"Sony 55"" 4K Smart TV",Sony,Electronics,197.24,D20J1OUL,25
560,Mattel Upright Vacuum,Mattel,Home & Kitchen,158.13,X647DI3E,166
561,Procter & Gamble Classic Board Game,Procter & Gamble,Toys,25.32,G6N6975J,23
562,Apple Smartphone 128GB,Apple,Electronics,205.06,LW3JGEQE,76
563,Procter & Gamble Moisturizing Lotion,Procter & Gamble,Health & Beauty,35.07,SIRRK1RD,152
564,Great Value 1000-Piece Puzzle,Great Value,Toys,60.27,5X0HC8CA,111
565,Old Navy Non-Stick Cookware Set,Old Navy,Home & Kitchen,156.54,M31SL7ZX,259
566,Hanes Wireless Headphones,Hanes,Electronics,1383.38,NQWHOCPY,296
567,Coca-Cola Classic Board Game,Coca-Cola,Toys,51.49,DDAQJRTM,61
568,Great Value Fluoride Toothpaste,Great Value,Health & Beauty,24.42,FSSBJDX0,217
569,Mattel 12-Pack Soda,Mattel,Grocery,8.65,VTRPYX8H,28
570,IKEA Smartphone 128GB,IKEA,Electronics,434.27,TJ5ZOOH3,138
571,Levis Non-Stick Cookware Set,Levis,Home & Kitchen,240.0,MKV0DSZR,157
572,KitchenAid Classic Board Game,KitchenAid,Toys,38.36,CG6FARMG,136
573,"Nike 55"" 4K Smart TV",Nike,Electronics,931.61,8URID3U9,117
574,Kelloggs Matte Lipstick,Kelloggs,Health & Beauty,38.97,1D2MRMTX,130
575,Hasbro Men's Crew Socks 10-Pack,Hasbro,Clothing,167.27,KMSX54RJ,266
576,Samsung Classic Board Game,Samsung,Toys,98.08,4XFRI09M,46
577,Old Navy Whole Milk 1 Gallon,Old Navy,Grocery,19.34,5Y6Q8SJY,170
578,IKEA Upright Vacuum,IKEA,Home & Kitchen,284.67,JGUZ4E2U,178
579,Coca-Cola Men's Crew Socks 10-Pack,Coca-Cola,Clothing,104.8,YQF8WXKK,151
580,"Hasbro 55"" 4K Smart TV",Hasbro,Electronics,404.26,3ERAM4BE,146
581,Adidas Matte Lipstick,Adidas,Health & Beauty,47.92,ZF0P7KB7,128
582,Old Navy Fashion Doll,Old Navy,Toys,45.92,667VGP52,72
583,Levis 1000-Piece Puzzle,Levis,Toys,22.21,TKDUWTN5,224
584,"Hanes Laptop 15""",Hanes,Electronics,1071.79,SYMMQ8Q6,14
585,Great Value Non-Stick Cookware Set,Great Value,Home & Kitchen,192.26,KISETUK1,202
586,Old Navy Whole Milk 1 Gallon,Old Navy,Grocery,9.79,1S4DJ9DV,149
587,LG Fluoride Toothpaste,LG,Health & Beauty,43.89,EVSZZSU8,70
588,Hanes Sliced Bread 20oz,Hanes,Grocery,12.94,Z73WHCF5,267
589,KitchenAid Wireless Headphones,KitchenAid,Electronics,245.05,ASO7KRGI,280
590,Loreal Running Shoes,Loreal,Clothing,173.27,WPWG3XG0,280
591,LG Cereal Box 18oz,LG,Grocery,6.51,Y8RYOZDP,218
592,Samsung Sliced Bread 20oz,Samsung,Grocery,9.68,UAKX6WB6,72
593,Hasbro Bath Towel Set,Hasbro,Home & Kitchen,22.55,FS4H6SSG,78
594,IKEA Cotton T-Shirt,IKEA,Clothing,97.3,4F2X7C4R,242
595,Nike Fluoride Toothpaste,Nike,Health & Beauty,10.82,L8MWOB4F,50
596,Coca-Cola Fashion Doll,Coca-Cola,Toys,94.08,R1930I6G,197
597,Great Value 12-Speed Blender,Great Value,Home & Kitchen,191.33,E4C1V47L,231
598,Hanes Non-Stick Cookware Set,Hanes,Home & Kitchen,74.8,RYI0PT2D,13
599,Coca-Cola Classic Board Game,Coca-Cola,Toys,12.99,FA1U5MY8,271
600,Levis Non-Stick Cookware Set,Levis,Home & Kitchen,179.7,RMWUECPN,37
601,Great Value Matte Lipstick,Great Value,Health & Beauty,40.21,KEIVLI77,129
602,Pepsi 12-Speed Blender,Pepsi,Home & Kitchen,264.28,FKTISWLW,280
603,Coca-Cola Fashion Doll,Coca-Cola,Toys,94.32,9XBPH5CH,169
604,Apple Classic Board Game,Apple,Toys,54.42,3UV43MCO,42
605,LG Matte Lipstick,LG,Health & Beauty,17.17,BBSXPK48,11
606,Samsung Wireless Headphones,Samsung,Electronics,847.86,4Y0TB1ZP,219
607,Hanes Daily Shampoo 12oz,Hanes,Health & Beauty,24.71,69NGPCIV,117
608,Adidas 12-Speed Blender,Adidas,Home & Kitchen,297.46,AZ3CEGBM,126
609,Hanes Running Shoes,Hanes,Clothing,100.95,ECJTR0M6,113
610,Mattel Bath Towel Set,Mattel,Home & Kitchen,238.46,KXSJZSB6,249
611,Great Value Women's Slim Jeans,Great Value,Clothing,183.29,4SKTE02B,121
612,Hasbro Fashion Doll,Hasbro,Toys,95.77,A4JVK8C4,197
613,Samsung Upright Vacuum,Samsung,Home & Kitchen,127.71,BHGPBKTM,14
614,Sony Fluoride Toothpaste,Sony,Health & Beauty,41.46,V1M3PP00,30
615,"Adidas Laptop 15""",Adidas,Electronics,1433.46,7K9TPZ1J,196
616,KitchenAid Non-Stick Cookware Set,KitchenAid,Home & Kitchen,274.16,KYJ91KUB,141
617,Maybelline Cotton T-Shirt,Maybelline,Clothing,158.66,3VEULJGQ,226
618,"Hasbro 55"" 4K Smart TV",Hasbro,Electronics,1452.24,R4HC7JVL,33
619,Nike Bath Towel Set,Nike,Home & Kitchen,234.47,J5EWFWBE,20
620,Kelloggs Cereal Box 18oz,Kelloggs,Grocery,12.02,BZCZJJY4,181
621,Apple Matte Lipstick,Apple,Health & Beauty,20.74,CPSILN3O,219
622,Hanes Men's Crew Socks 10-Pack,Hanes,Clothing,72.04,2MOXQ9WF,23
623,Hanes Men's Crew Socks 10-Pack,Hanes,Clothing,30.18,HLZ02Z7N,299
624,"Hanes Laptop 15""",Hanes,Electronics,1167.66,X889U9W0,276
625,Coca-Cola Action Figure Set,Coca-Cola,Toys,64.64,XSLHU6L2,186
626,Hasbro Sliced Bread 20oz,Hasbro,Grocery,15.22,EI05NMS6,248
627,KitchenAid Moisturizing Lotion,KitchenAid,Health & Beauty,40.38,I397I6YX,134
628,Sony Cotton T-Shirt,Sony,Clothing,32.41,OSFR5HGQ,86
629,Procter & Gamble Smartphone 128GB,Procter & Gamble,Electronics,1171.71,ZQD54AGC,264
630,Old Navy Moisturizing Lotion,Old Navy,Health & Beauty,20.95,OUZE66VW,24
631,"Pepsi Laptop 15""",Pepsi,Electronics,1374.94,W0P1Z00V,261
632,"Hanes 55"" 4K Smart TV",Hanes,Electronics,930.97,NXNPSV8D,153
633,Sony 12-Speed Blender,Sony,Home & Kitchen,177.96,6U4PLLGF,108
634,Kelloggs Bath Towel Set,Kelloggs,Home & Kitchen,181.04,WDKEJP5K,133
635,Coca-Cola Matte Lipstick,Coca-Cola,Health & Beauty,34.99,FH41A68T,100
636,"LG 55"" 4K Smart TV",LG,Electronics,617.36,K8PQEQ7Z,62
637,Procter & Gamble Upright Vacuum,Procter & Gamble,Home & Kitchen,93.66,590EMC20,168
638,Kelloggs Sliced Bread 20oz,Kelloggs,Grocery,6.25,WS1ZL7P7,267
639,Levis Men's Crew Socks 10-Pack,Levis,Clothing,190.34,WIV5HHQR,96
640,LG 1000-Piece Puzzle,LG,Toys,21.86,WDS0HPRW,92
641,Procter & Gamble Smartphone 128GB,Procter & Gamble,Electronics,958.73,WIMT8545,249
642,Old Navy Bath Towel Set,Old Navy,Home & Kitchen,172.16,KH861PQI,218
